802,Budini H/C III,34,74,2,782322010,,Mubi Paul,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
803,Nkondo H/C III,20,31,2,754605455,,Bogere Apophia,"Nkondo H/C III
Buyende",,1,2014-07-14 11:37:25,samuel@trailanalytics.com
804,Namasagali H/C III,36,67,2,,,Isanga Mathias,"Namasagali H/C III
Kamuli District",,1,2014-07-14 11:37:25,samuel@trailanalytics.com
805,Iganga Municipal Council H/C III,26,19,2,700246406,,KYATO DAVID,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
806,Kitayunjwa H/C III,36,67,2,751674285,,Tabusibwa Ayasi,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
807,Bukonte H/C III,73,74,2,781447699,,NAIGAGA NUSULA,"Bukonte H/C III
Namutumba",,1,2014-07-14 11:37:25,samuel@trailanalytics.com
808,Banda H/C III (Namayingo),98,12,2,,,Mangeni S Richard,"
",,1,2014-07-14 11:37:25,samuel@trailanalytics.com
810,Bulopa H/C III,36,67,2,773546040,,Kalalu Henry Elijah,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
811,Nakalama H/C III,26,19,2,712812079,,Bulolo Rose,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
812,Buluguyi H/C III,10,84,2,,,OKELLO ROBERT,"Buluguyi H/C III
Bugiri",,1,2014-07-14 11:37:25,samuel@trailanalytics.com
813,Bumooli H/C III,98,12,2,773861703,,Naigaga Fida,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
814,Balawoli H/C III,36,67,2,754670380,,SSEKAYAMBE AGGREY,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
816,Muterere H/C III,10,84,2,774838862,,Richard,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
817,Mayuge H/C III (Bugiri),10,12,2,774025303,,Mayende George,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
818,Nabisoigi H/C III,73,74,2,714151556,,Nalyali Sarah,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
819,Mbulamuti H/C III,36,67,2,775816902,,kyakuwaire florence,Mbulamuti H/C III,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
820,Bulidha H/C III,10,84,2,781471217,,Mughandi joseph,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
821,Bupadhengo H/C III,36,67,2,782301791,,Manda Asuman,Kamuli,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
829,Kasawo H/C III,69,30,15,772546203,,Nalwanga Annet,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
830,Bardege H/C III,23,17,7,779116765,,Lakot Grace,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
831,Buyende H/C III,20,31,2,779224881,,Bogere Apophia,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
832,Irundu H/C III,20,31,2,756116974,,Ngobi Stephen,Irundu H/C III,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
833,Nabukalu H/C III,10,84,2,773236228,,Achengo Betty,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
834,Gadumire H/C III,34,74,2,779052792,,Nangobi Aidah,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
835,Magada H/C III,73,74,2,782856856,,Titakule Peter,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
836,Makuutu H/C III,26,19,2,782087299,,Isiko Micheal,Makuutu H/C III,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
838,KIU Teaching Hospital,16,11,13,705764883,,Kizito Moses,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
840,Kinuuka H/C III,56,39,3,782319989,,NAKAKANDE CAROLINE,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
841,Nabirumba H/C III,36,67,2,776938773,,KALEMBE BETTY,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
842,Sigulu H/C III,98,12,2,759501297,,Kyambadde Q,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
845,Kyampisi H/C III,69,30,15,752822247,,Mwina Florence,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
847,Kasambya H/C IV (Mubende),68,48,3,776747526,,Mbabazi Jackline,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
848,Kimuli H/C III,80,55,8,754448895,,Ochandi R,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
850,Ayago H/C III,54,36,7,774093016,,Oluju Christopher,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
852,Namwiwa H/C III,34,74,2,772978638,,Okello Benson,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
856,Kasagama H/C III,56,39,3,782392496,,Rwamuza Abel,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
858,Bulamagi H/C III,26,19,2,779601010,,Kitimbo Rose,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
859,Bugaya H/C III (Buvuma),19,30,15,776562714,,Nassiwa Ritah,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
863,Madudu H/C III,68,28,3,774176647,,Nakasenge Resty,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
864,Ndejje H/C IV (Wakiso),86,14,3,752613587,,Mubiru Brian,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
865,Kabamba H/C III,68,48,3,702006222,,boonabana,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
866,Lodonga H/C III,87,66,1,773832941,,Guma Joseph,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
867,Ttikalu H/C III,86,124,3,782375250,,Nambalirwa Ruth,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
870,Nakasojjo H/C II,59,41,3,779214576,,Mwebale Alex,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
873,Kibanda H/C III (Rakai),80,55,8,778271344,,KIBUNGA  VICENT,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
876,Ngogwe H/C III,11,29,3,751230267,,owori tom,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
877,Bulesa H/C III,10,84,2,787528852,,Francis,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
879,Kifamba H/C III (Rakai),80,55,8,,,SSEWANYANA TOM,,,1,2014-07-14 11:37:24,samuel@trailanalytics.com
880,Goma H/C III,69,30,25,782923738,,Kintu J,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
881,Musozi H/C III,68,28,3,754420342,,Nalumansi Stella,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
882,Okidi H/C III,47,70,7,775634031,,Okeeta Kenneth ,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
883,Nawandala H/C III,26,19,2,775114311,,Christopher Bwoye,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
884,Mutumba H/C III,98,12,2,776663877,,OKIRING FRANCO,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
886,Bugulumbya H/C III,36,67,2,783907440,,KIREGA DEBORAH,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
887,Lubira H/C III,26,19,2,784746771,,S Wakhooli,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
888,St Matia Mulumba H/C III (Namayingo),98,12,2,785041846,,Nnume Livingstone,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
890,Bbaale H/C IV,42,30,15,774868071,,Sonko Fred,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
892,Newlife H/C III,47,70,7,782171097,,Ocan Geofrey,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
894,Budima H/C III,28,21,12,783665019,,BATALA JAMES ,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
895,Lukolo H/C III,28,21,12,756358648,,elliot n,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
897,Nsozi H/C III,24,18,5,773627721,,Alitwala Stella ,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
898,Kiyuni H/C III (Mubende),68,48,3,705068525,,Kalema Godfrey,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
899,Lwampanga H/C III,72,49,3,774630725,,SEMWEZI V,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
903,Kanoni H/C III (Gomba),89,127,3,774112997,,Nabiryo Betty Katumba,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
905,Iwemba H/C III,10,84,2,772331502,,Biryeri Sarah,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
906,Kifampa H/C III (Gomba),89,127,3,755623835,,MUJUNI PATRICK,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
907,Buwagajjo H/C III,11,29,3,773442061,,Ziryawula Paul,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
908,Nakayonza H/C III,72,49,3,775144458,,Justine,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
909,Busabaga H/C III,11,29,3,751946283,,Nambowa Edith,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
912,Bumwoni H/C III,57,65,12,784953327,,Betty,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
913,Kateta H/C III,100,60,1,75195657,,Omoding Joseph,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
916,Kyamulibwa H/C III,90,105,3,789641470,,nassazi joan,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
921,Kigulu H/C II,10,84,2,712211325,,Tibasima Tracy,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
922,Kigungu H/C III,86,14,3,774013068,,Nabagabe Noeline Baale,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
927,Najjembe H/C III,11,29,3,7835801413,,Kayuki Aisha,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
928,Lugasa H/C III,42,30,15,774485472,,Kafuko Dorothy,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
929,Kacheri H/C III,49,35,16,782690004,,Jimmy walter,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
932,Buwabwala H/C III,57,65,12,,,Kituyi Annet,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
933,Bubutu H/C III,57,65,12,752521809,,Herbert Mabona,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
935,Bulondo H/C III,86,124,3,775618386,,Nabawanuka Jalia,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
936,Singila H/C II,98,12,2,782674946,,KYAMBADDE K,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
937,Banda H/C II (Wakiso),86,124,14,782646535,,Ouma Patrick,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
938,Irongo H/C III,97,19,2,782812167,,NABIRYE ESTHER,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
940,Butansi H/C III,36,67,2,,,Sylivia,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
943,Nabitsiichi H/C III,57,65,12,777262244,,Okalany paul,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
945,Nagongera H/C IV,85,65,12,774353014,,B Regina,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
946,Mayirye H/C III,64,46,3,779109003,,Namwanjje Angella,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
954,Bumbo H/C III,57,65,12,776123889,,Nadunga Oliver,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
958,Busamuzi H/C III,19,30,15,776533001,,Ssesanga Lodhiba,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
960,Nakitoma H/C III,72,49,3,775751508,,Ssaka Simon,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
962,Kakaire H/C III,28,21,12,773009580,,KABISWA RONALD J,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
964,Buwenge Hospital,28,21,4,774174781,,Nabukenya Shadia,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
965,Hukeseho H/C III,98,12,2,778094200,,IBANDA  DAVID,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
969,Chawente H/C III,6,109,7,774164916,,Kagyegura Davis,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
970,Kadungulu H/C III,100,60,1,785705528,,ocana ronald,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
971,Kawaala H/C III,35,69,5,,,tukamuhebwa justine,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
972,Ggolo H/C III,67,128,3,779203475,,Nassozi Gorreti,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
975,Bukoova H/C III,97,67,2,79486623,,Nakazi Topista,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
976,Kakooge H/C III,72,49,3,782585897,,Kintu Betty,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
980,Kyalulangira H/C III,80,55,8,782354936,,OKEK ROBINAL OKAKA,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
981,Kimengo H/C III,60,42,5,701913230,,Kavuma Titus,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
983,Iyolwa H/C III,85,65,12,782086004,,IKIRING  MATY  MARDALENE,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
984,Kazwama H/C II,72,49,3,782585897,,Nansamba Barbra,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
987,Kabale H/C III (Hoima),24,18,5,774968571,,Hope Jamila,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
991,Metha Hospital,11,29,3,752645220,,Alunga Yudaya,"PMTC/EID Clinic
Mehta Hospital
P.O.Box",,1,2014-07-14 11:37:28,samuel@trailanalytics.com
996,Semuto H/C IV,71,51,3,787499257,,Nabukenya Agira,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
998,Magamaga H/C III,28,21,12,772471072,,Bulala Margret,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
1006,Our Lady  of Lourdes H/C III (Nakasongola),72,49,3,782777430,,NANTEGE BRENDA ,,,1,2014-07-14 11:37:26,samuel@trailanalytics.com
1011,Apwori H/C III,6,109,7,779633267,,Grace,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
1016,Nadunget H/C III,65,81,16,782110280,,Atim Jane,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
1018,Bugambe H/C III (Hoima),24,18,5,775661876,,Baleyi Surgeon,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
1021,Nabwendo H/C III,44,87,17,785840041,,Taremwa Moses,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
1025,Bunjako H/C III,67,128,3,,,Mubiru Patrick,,,1,2014-07-14 11:37:28,samuel@trailanalytics.com
1027,Panyangasi H/C III,85,65,12,773815556,,nyafwono abisagi,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1029,Panyadoli H/C III,110,32,5,777053388,,Ocen Bosco,,P.O.Box 161 Bweyale,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1034,Masindi Port H/C III,110,32,5,772033680,,Mariah Jeremiah,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1036,St Francis Health Care Services(Njeru-Buikwe),11,29,21,75455173,,Konso Phionah,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1038,St Padre Pio H/C III Busunju,64,46,1,783523378,,Kanka George,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1039,Kakiri H/C III,86,14,3,772674849,,Mulindwa Cephas,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1040,Kiziba H/C III (Rakai),80,55,8,778658435,,MBASANI ROGIOUS,,,1,2014-07-14 11:37:27,samuel@trailanalytics.com
1042,Kyabadaaza H/C III,88,16,3,782447049,,NAMIREMBE BERNA,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1044,Kiragga H/C III,90,105,3,787419829,,Mayanja Alex,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1047,Mutunda H/C III,110,32,5,774267099,,Ogali Walter,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1048,Kigumba H/C III,110,32,5,782126576,,Achaye Richard,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1050,Busaana H/C III,42,30,15,772337351,,Nakayonga Eva,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1059,Moroto Army H/C IV,65,81,6,789503034,,CISSY,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1060,Mukono Hospital C.O.U,69,30,15,776666244,,Khawanga Keida Joseph,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1062,Mende H/C III,86,124,3,775922302,,Namirembe Florence,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1063,Kayango H/C III,10,12,2,772317674,,Aumo Deborah,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1073,Lwanda H/C III,80,55,8,774250308,,Henry,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1074,Bitooma H/C III,16,11,13,777407512,,Aggrey Ednard,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1076,Bulera H/C III,64,46,3,789496775,,ZALWANGO BARBARA,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1083,Bweema H/C III,19,30,15,771487441,,KAZIBWE FAROUK,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1088,Nyantonzi H/C III,60,42,5,702682155,,Waiswa Bosco,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1092,Diima H/C III,110,32,5,751467277,,Okot Benedict,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1097,Lacor Opit H/C III- Gulu,23,111,25,777320900,,ADOKORACH ROSELINE,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1100,Kalonga H/C III,68,48,3,774105613,,Kabugho Jacqulin,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1101,Myanzi H/C III (Mubende),68,28,3,781567775,,Nakalemba Margret,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1102,Kira H/C III,86,124,3,772335575,,Musenze Asiat,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1103,Nabiswera H/C III,72,49,3,775967443,,Katwesige P,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1104,Wabigalo H/C III,72,49,3,772510162,,ACIDA DORCUS,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1108,Ogoko H/C II,7,126,7,774564653,,Awokorach Joyce,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1109,Nyamarwa H/C III (Kibaale),43,90,5,783984137,,Kiiza Nuwebyoona,,,1,2014-07-14 11:37:22,samuel@trailanalytics.com
1112,Buseruka H/C III,24,18,5,771603871,,Kiiza Moses,,,1,2014-07-14 11:37:25,samuel@trailanalytics.com
1113,Kaseeta H/C III,24,18,5,777101404,,Ithungu Fedlin,,,1,2014-07-14 11:37:14,samuel@trailanalytics.com
1117,Kiyuni H/C III (Kyankwanzi),91,120,5,775913798,,NAKITYO HARRIET,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1118,Waibuga H/C III,97,19,2,753190506,,TAFUNANGOYO  REGINA,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1121,Kyaayi H/C III,89,127,3,757288810,,Muhindo James,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1123,Minakulu H/C III (Oyam),77,3,7,752994325,,Elimu Joseph,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1125,Ober H/C III,54,36,7,,,Ogwal Jimmy,,,1,2014-07-14 11:37:29,samuel@trailanalytics.com
1131,Lukaya H/C III,90,105,3,7794923791,,eva,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1139,Hima Cement Clinic,40,101,4,702255365,,Mutaremwa Stephen,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1141,Nyabubare H/C III,16,11,13,701195071,,MASIKA JESCA,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1142,Kyotera Medical Centre,80,55,8,709230738,,Kiggundu Emmanuel,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1145,Wabwoko H/C III,42,30,15,,,Nankabirwa Rebecca,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1146,Merikit H/C III,85,65,12,782307894,,Kiloli David,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1147,Kikamulo H/C III,71,51,3,773710558,,Walusimbi Paulo,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1149,Wakyato H/C III,71,51,3,775330824,,MPAULO DAN,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1150,Ngoma H/C IV (Nakaseke),71,51,3,777386117,,Adowa Molly,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1159,Nawanyago H/C III,36,67,2,779468841,,Onyogo Denis,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1161,Wesunire H/C III,20,31,2,772074771,,KEER PATRICK,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1169,Kyamuhunga H/C III,16,11,13,704774905,,Twesime,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1171,Kalungi H/C III (Nakasongola),72,49,3,779510066,,KIRING CHRISOSTOM,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1175,Bweyogerere H/C III,86,14,3,78274922,,Nalwadda Josephine,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1176,Kirewa H/C III,85,65,12,779112270,,AWIDI POLLY ESTHER,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1177,Kakanju H/C III,16,11,13,782749848,,Katusiime Alexander,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1179,Kawongo H/C III,42,30,15,784074745,,Hellen,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1182,Kabira H/C III (Mitooma),111,45,13,751422089,,Nagasha Claire,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1183,Mirambi H/C III,93,62,3,777510067,,Kisakye Juliet,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1184,Ikoba H/C III,60,42,5,704513389,,Kintu Nasuulu,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1185,Bushika H/C III,9,43,9,782152230,,WABUYA JULIUS,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1188,Kyabasaija H/C III,43,90,5,787139636,,Ssegawa Alex,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1192,Soroti H/C III,84,61,1,782515470,,Acen Ruth,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1195,Bulika H/C II,69,30,15,772026320,,Mirembe D Kaganda,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1200,Magala H/C III,64,46,3,772867322,,Lydia,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1202,Biharwe H/C III,63,44,20,772870408,,James,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1203,Kakoba Division H/C III,63,44,20,782777708,,Birungi Deborah,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1205,Rubindi H/C III,63,44,20,773474737,,Kateeba Thelma,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1206,Mwizi H/C III,63,44,20,703009996,,Niwabeine Shallon,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1211,Emesco H/C IV,43,90,4,779531458,,BIGABWA PROSSY,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1213,St Matia Mulumba H/C III (Mubende),68,28,3,753908002,,Andrew Byaruhanga,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1217,Katulikire H/C III,110,32,5,773625853,,Kabasozi Lydia,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1219,Puranga H/C III,78,118,7,794209048,,Obwola Richard,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1220,Ntenjeru H/C III,42,30,15,782421768,,Namugalu Fatuma,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1221,Maaji A H/C II,2,5,1,775990577,,Akuma Stephen,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1223,Engali Community H/C,45,58,13,784835251,,Tumukunde Lauben,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1224,Buteba H/C III,17,76,9,782258255,,Masanga David,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1225,Katovu H/C III,92,123,3,703710311,,Nabuwembo Gertrude,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1227,Okwang H/C III,107,36,7,,,Owili Joseph,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1229,Kashambya H/C III,30,23,13,771681090,,Justine T,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1232,Kagongi H/C III,63,44,20,774615891,,Francis Orishaba,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1233,Ndeija H/C III,63,44,20,702349311,,Mubiru Brian,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1239,Mudakori H/C III,85,65,12,0772/0702440973,,ONYANGO VINCENT,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1244,Kisozi H/C III,89,127,3,703270227,,Gordon,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1248,Bukanga H/C III,97,19,2,773549059,,Katambula Simon,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1256,Butende H/C III,59,41,3,775776565,,Sempiira Paul,,,1,2014-07-14 11:37:30,samuel@trailanalytics.com
1257,Buwunga H/C III (Bugiri),10,84,2,774372238,,KATIKATI DAVID,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1261,Nyarusiza H/C III,46,33,13,773258770,,Eva,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1262,Kasozi H/C III (Wakiso),86,124,3,779901695,,Lukenge Samuel,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1263,Busowobi H/C III,26,19,2,783900263,,MWILU ALI,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1266,Bugangari H/C IV,81,54,13,782473508,,ARINAITWE D,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1271,Mwenge Estate Clinic,52,83,1,787365791,,RANYUNYUZI    BEATRACE,,,1,2014-07-14 11:37:32,samuel@trailanalytics.com
1273,Buwooya H/C III,19,30,15,776147873,,Moses K,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1274,Bison H/C III,85,65,12,779958793,,Job,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1276,Bwambara H/C III,81,54,13,782741062,,BYARUGABA GODFREY,p.o.box 68,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1278,Kiyeyi H/C III,85,65,12,703565790,,ATIM DINAH ROSE,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1281,MJAP-MMC  H/C IV,63,44,20,755553579,,Turyabe Mark,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1285,Kanyamwirima H/C III,15,82,1,777364670,,TUMUKURATE EMMANUEL,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1287,Buhanika H/C III,24,18,5,774304731,,Samuel,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1288,Namatala H/C IV,62,43,9,779832509,,Kikati Richard,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1291,Kibengo H/C II (Isingiro),27,59,13,788528932,,Akuna lydia,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1293,Kashongi H/C III,45,58,13,704492278,,Natukunda Cleophas,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1298,Hope Clinic Lukuli,35,69,5,785037971,,JOHN,,,1,2014-07-14 11:37:33,samuel@trailanalytics.com
1300,Hope Again Medical Centre (Kyenjojo),52,83,1,783030068,,Bunura Harriet,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
1302,Nyakayojo H/C III,63,44,20,,,Christine,,,1,2014-07-14 11:37:31,samuel@trailanalytics.com
1303,Nsambya Home Care,35,69,10,,,Nantongo Mary,,,1,2014-07-14 11:37:34,samuel@trailanalytics.com
